0.0161786 0
0.016147 0.03125

0.0160228 0.03125
0.0159279 0.0625

0.0156724 0.0625
0.0155213 0.09375

0.0151649 0.09375
0.0149701 0.125

0.0145262 0.125
0.014301 0.15625

0.0138041 0.15625
0.0135569 0.1875

0.0130014 0.1875
0.0127345 0.21875

0.0121244 0.21875
0.0118436 0.25

0.0111943 0.25
0.01091 0.28125

0.0102503 0.28125
0.00997279 0.3125

0.00932139 0.3125
0.00906176 0.34375

0.00845656 0.34375
0.00822454 0.375

0.00768552 0.375
0.00748208 0.40625

0.00700064 0.40625
0.00682156 0.4375

0.00638718 0.4375
0.00623276 0.46875

0.00586285 0.46875
0.005739 0.5

0.00545636 0.5
0.00536685 0.53125

0.00518137 0.53125
0.00511308 0.5625

0.00497042 0.5625
0.00485014 0.59375

0.00438034 0.59375
0.00413765 0.625

0 0.625459
0.0062866 0.65625

0.00329992 0.65625
0.0189249 0.6875

0.03125 0.671309
0.0625 0.67817

0.0140978 0.6875
0.03125 0.71018

0.0625 0.684927
0.0676397 0.6875

0.0675125 0.6875
0.09375 0.700634

0.09375 0.698091
0.125 0.71396

0.125 0.713771
0.132882 0.71875

0.131585 0.71875
0.15625 0.735012

0.15625 0.735554
0.175706 0.75

0.175357 0.75
0.1875 0.758904

0.1875 0.759254
0.216781 0.78125

0.216716 0.78125
0.21875 0.782755

0.21875 0.782823
0.25 0.805545

0.25 0.805676
0.259948 0.8125

0.259935 0.8125
0.28125 0.827234

0.28125 0.827312
0.306709 0.84375

0.306746 0.84375
0.3125 0.847365

0.3125 0.847459
0.34375 0.866127

0.34375 0.866212
0.359786 0.875

0.359985 0.875
0.375 0.883228

0.375 0.883232
0.40625 0.898856

0.40625 0.898936
0.422242 0.90625

0.42275 0.90625
0.4375 0.912996

0.4375 0.912996
0.46875 0.926261

0.46875 0.92635
0.49703 0.9375

0.497299 0.9375
0.5 0.938565

0.5 0.938581
0.53125 0.94996

0.53125 0.950109
0.5625 0.960408

0.5625 0.960419
0.591736 0.96875

0.591831 0.96875
0.59375 0.969297

0.59375 0.969242
0.625 0.976894

0.625 0.976946
0.65625 0.983401

0.65625 0.983353
0.6875 0.988603

0.6875 0.988554
0.71875 0.992793

0.71875 0.99277
0.75 0.996143

0.75 0.996146
0.78125 0.99869

0.78125 0.998686
0.805098 1

0.9375 0.998197
0.912367 1

0.9375 0.998112
0.96875 0.994748

0.96875 0.994766
1 0.990338

0.805443 1
0.8125 1.00039

0.8125 1.00039
0.84375 1.00134

0.84375 1.00143
0.875 1.00146

0.875 1.00145
0.90625 1.00037

0.90625 1.00015
0.908276 1

1 0.990329
1.03125 0.984818

1.03125 0.984792
1.0625 0.978266

1.0625 0.978276
1.09375 0.970765

1.125 0.962307
1.1006 0.96875

1.09375 0.970873
1.10179 0.96875

1.125 0.962487
1.15625 0.953552

1.15625 0.953575
1.1875 0.9437

1.21875 0.932712
1.20508 0.9375

1.21875 0.932825
1.25 0.920685

1.1875 0.943805
1.20551 0.9375

1.375 0.856598
1.34391 0.875

1.25 0.920803
1.28125 0.907177

1.3125 0.891935
1.28293 0.90625

1.28125 0.907137
1.28308 0.90625

1.3125 0.892147
1.34375 0.87532

1.34375 0.875357
1.34438 0.875

1.40625 0.836559
1.39503 0.84375

1.375 0.856851
1.39543 0.84375

1.40625 0.836603
1.4375 0.814955

1.46875 0.791769
1.44103 0.8125

1.5 0.766315
1.48171 0.78125

1.46875 0.791586
1.48183 0.78125

1.4375 0.815026
1.44102 0.8125

1.75 0.446643
1.73881 0.46875

1.73883 0.46875
1.7217 0.5

1.85686 0
1.85613 0.03125

1.85596 0.03125
1.85409 0.0625

1.85404 0.0625
1.85144 0.09375

1.85155 0.09375
1.84811 0.125

1.84375 0.154721
1.84352 0.15625

1.84344 0.15625
1.83766 0.1875

1.84375 0.154803
1.84817 0.125

1.83759 0.1875
1.83098 0.21875

1.83106 0.21875
1.82363 0.25

1.8125 0.289846
1.80547 0.3125

1.80549 0.3125
1.79461 0.34375

1.79462 0.34375
1.78252 0.375

1.82369 0.25
1.81518 0.28125

1.8125 0.289823
1.81516 0.28125

1.78125 0.377977
1.76919 0.40625

1.76919 0.40625
1.75463 0.4375

1.78125 0.378065
1.78256 0.375

1.75 0.446732
1.75467 0.4375

1.53125 0.738245
1.51826 0.75

1.5625 0.708014
1.55166 0.71875

1.53125 0.738127
1.55168 0.71875

1.59375 0.675178
1.5824 0.6875

1.625 0.63919
1.6108 0.65625

1.59375 0.675299
1.61057 0.65625

1.5625 0.708017
1.58231 0.6875

1.6875 0.555792
1.68321 0.5625

1.65625 0.600118
1.63698 0.625

1.68328 0.5625
1.66119 0.59375

1.65625 0.600125
1.66101 0.59375

1.71875 0.505023
1.70322 0.53125

1.6875 0.555799
1.7033 0.53125

1.71875 0.505062
1.72171 0.5

1.625 0.639417
1.63673 0.625

1.5 0.765998
1.51841 0.75

