time,time_s,H_axis_near,H_axis_near_raw,H_axis_near_min,H_center_region,H_center_region_raw,H_center_region_min,H_robust_main_interface,H_raw_global,axis_interface_points_count,center_interface_points_count,number_of_interface_components,main_component_length,axis_component_length,center_component_length,pseudo_spike_flag,near_top_flag,late_time_flag,cavity_or_rebound_proxy_m,H_m,H_mm
0.009000000000000001,0.009000000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0091,0.0091,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0092,0.0092,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.009300000000000001,0.009300000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0094,0.0094,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0095,0.0095,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.009600000000000001,0.009600000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0097,0.0097,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0098,0.0098,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0099,0.0099,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.01,0.01,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.010100000000000001,0.010100000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0102,0.0102,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0103,0.0103,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.010400000000000001,0.010400000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0105,0.0105,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0106,0.0106,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.010700000000000001,0.010700000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0108,0.0108,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0109,0.0109,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.011000000000000001,0.011000000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0111,0.0111,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0112,0.0112,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.011300000000000001,0.011300000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0114,0.0114,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0115,0.0115,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.011600000000000001,0.011600000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0117,0.0117,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0118,0.0118,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0119,0.0119,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.012,0.012,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.012100000000000001,0.012100000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0122,0.0122,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0123,0.0123,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.012400000000000001,0.012400000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0125,0.0125,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0126,0.0126,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.012700000000000001,0.012700000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0128,0.0128,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0129,0.0129,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.79897436988812e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444177e-05,6.233936263432989e-05,0.06233936263432989
0.013000000000000001,0.013000000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0131,0.0131,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0132,0.0132,nan,nan,nan,6.233936263432987e-05,6.526254096403733e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444175e-05,6.233936263432987e-05,0.062339362634329876
0.013300000000000001,0.013300000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0134,0.0134,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.79897436988812e-06,0.00014232975249499493,0.00015321506488428978,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444177e-05,6.233936263432989e-05,0.06233936263432989
0.0135,0.0135,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.013600000000000001,0.013600000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.79897436988812e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444177e-05,6.233936263432989e-05,0.06233936263432989
0.0137,0.0137,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.013800000000000002,0.013800000000000002,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.013900000000000001,0.013900000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.79897436988812e-06,0.00014232975249499496,0.0001532150648842898,0,2,1,0.03387061185031791,0.0,0.0010520470055726296,False,False,True,5.554038826444177e-05,6.233936263432989e-05,0.06233936263432989
0.014,0.014,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.014100000000000001,0.014100000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0142,0.0142,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0143,0.0143,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.014400000000000001,0.014400000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0145,0.0145,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0146,0.0146,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.014700000000000001,0.014700000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0148,0.0148,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0149,0.0149,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.015000000000000001,0.015000000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0151,0.0151,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0152,0.0152,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.015300000000000001,0.015300000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0154,0.0154,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0155,0.0155,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.79897436988812e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444177e-05,6.233936263432989e-05,0.06233936263432989
0.015600000000000001,0.015600000000000001,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.015700000000000002,0.015700000000000002,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0158,0.0158,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0159,0.0159,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.016,0.016,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00014316708421724836,0.00015321506488428978,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0161,0.0161,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0162,0.0162,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.016300000000000002,0.016300000000000002,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001431670842172484,0.0001532150648842898,0,2,1,0.03387060650429968,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0164,0.0164,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001676715911213491,0.00019451942556160208,0,2,1,0.033872510853747026,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0165,0.0165,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.0001676715911213491,0.00019451942556160208,0,2,1,0.033872510853747026,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0166,0.0166,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0167,0.0167,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.79897436988812e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444177e-05,6.233936263432989e-05,0.06233936263432989
0.016800000000000002,0.016800000000000002,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.016900000000000002,0.016900000000000002,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.017,0.017,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.79897436988812e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444177e-05,6.233936263432989e-05,0.06233936263432989
0.0171,0.0171,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00016560637308748343,0.00019451942556160206,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0172,0.0172,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0173,0.0173,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.017400000000000002,0.017400000000000002,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0175,0.0175,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0176,0.0176,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0177,0.0177,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0178,0.0178,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0179,0.0179,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.018000000000000002,0.018000000000000002,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888122e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0181,0.0181,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.79897436988812e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444177e-05,6.233936263432989e-05,0.06233936263432989
0.0182,0.0182,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0183,0.0183,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0184,0.0184,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.018500000000000003,0.018500000000000003,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.018600000000000002,0.018600000000000002,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
0.0187,0.0187,nan,nan,nan,6.233936263432989e-05,6.526254096403735e-05,6.798974369888121e-06,0.00016560637308748346,0.00019451942556160208,0,2,1,0.03387384455186755,0.0,0.0010520470055726296,False,False,True,5.554038826444176e-05,6.233936263432989e-05,0.06233936263432989
