time,time_s,H_raw_global,H_robust_main_interface,H_95_percentile,H_99_percentile,interface_points_count,main_component_length,number_of_interface_components,near_top_flag,H_center_hole,H_center_hole_raw,H_inner_edge,H_inner_edge_raw,center_hole_components,center_hole_main_length,inner_edge_components,inner_edge_main_length,pseudo_spike_flag,H_m,H_mm
0.0019,0.0019,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.002,0.002,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0021000000000000003,0.0021000000000000003,8.474977502194331e-05,8.12441724491838e-05,7.890710406734412e-05,8.358124083102347e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0022,0.0022,8.474977502194334e-05,8.124417244918381e-05,7.890710406734415e-05,8.35812408310235e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.124417244918381e-05,0.0812441724491838
0.0023,0.0023,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0024000000000000002,0.0024000000000000002,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0025,0.0025,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0026000000000000003,0.0026000000000000003,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0027,0.0027,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0028,0.0028,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0029000000000000002,0.0029000000000000002,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.003,0.003,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0031000000000000003,0.0031000000000000003,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0032,0.0032,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0033,0.0033,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0034000000000000002,0.0034000000000000002,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0035,0.0035,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0036000000000000003,0.0036000000000000003,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0037,0.0037,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0038,0.0038,8.474977502194332e-05,8.12441724491838e-05,7.890710406734413e-05,8.358124083102348e-05,11,0.00794246972682629,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,8.12441724491838e-05,0.08124417244918379
0.0039000000000000003,0.0039000000000000003,0.0001532150648842898,0.0001292522134324685,0.0001155591554599992,0.00014568388299943173,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001292522134324685,0.1292522134324685
0.004,0.004,0.0001532150648842898,0.0001292522134324685,0.0001155591554599992,0.00014568388299943173,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001292522134324685,0.1292522134324685
0.0041,0.0041,0.0001532150648842898,0.0001292522134324685,0.0001155591554599992,0.00014568388299943173,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001292522134324685,0.1292522134324685
0.004200000000000001,0.004200000000000001,0.00015321506488428984,0.00012925221343246853,0.0001155591554599992,0.00014568388299943176,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00012925221343246853,0.12925221343246854
0.0043,0.0043,0.0001532150648842898,0.0001292522134324685,0.0001155591554599992,0.00014568388299943173,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001292522134324685,0.1292522134324685
0.0044,0.0044,0.0001532150648842898,0.0001292522134324685,0.0001155591554599992,0.00014568388299943173,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001292522134324685,0.1292522134324685
0.0045000000000000005,0.0045000000000000005,0.0001532150648842898,0.0001292522134324685,0.0001155591554599992,0.00014568388299943173,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001292522134324685,0.1292522134324685
0.0046,0.0046,0.0001532150648842898,0.0001292522134324685,0.0001155591554599992,0.00014568388299943173,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001292522134324685,0.1292522134324685
0.0047,0.0047,0.0001532150648842898,0.0001292522134324685,0.0001155591554599992,0.00014568388299943173,12,0.01314319438331767,2,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001292522134324685,0.1292522134324685
0.0048000000000000004,0.0048000000000000004,0.0001532150648842898,0.0001431670842172484,0.0001431670842172484,0.00015120546875088152,13,0.03384373462820646,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.0001431670842172484,0.14316708421724839
0.0049,0.0049,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.005,0.005,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0051,0.0051,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.005200000000000001,0.005200000000000001,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0053,0.0053,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0054,0.0054,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0055000000000000005,0.0055000000000000005,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0056,0.0056,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0057,0.0057,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0058000000000000005,0.0058000000000000005,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0059,0.0059,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.006,0.006,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0061,0.0061,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.006200000000000001,0.006200000000000001,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0063,0.0063,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0064,0.0064,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.006500000000000001,0.006500000000000001,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0066,0.0066,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0067,0.0067,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0068000000000000005,0.0068000000000000005,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.006900000000000001,0.006900000000000001,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.007,0.007,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0071,0.0071,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.007200000000000001,0.007200000000000001,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0073,0.0073,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0074,0.0074,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.007500000000000001,0.007500000000000001,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0076,0.0076,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0077,0.0077,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0078000000000000005,0.0078000000000000005,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0079,0.0079,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.008,0.008,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0081,0.0081,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0082,0.0082,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0083,0.0083,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.008400000000000001,0.008400000000000001,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
0.0085,0.0085,0.0001532150648842898,0.00014232975249499496,0.00014232975249499496,0.00015103800240643083,14,0.03387061185031791,1,False,6.233936263432989e-05,6.526254096403735e-05,7.18941492904388e-05,7.306443311274495e-05,1,0.0010520470055726296,1,0.003346547180881234,False,0.00014232975249499496,0.14232975249499497
