case_id,inner,time,method,interface_points_count,main_component_points_count,number_of_components,H_median,H_mean,H_p95,H_p99,H_max_after_ROI_filter,interface_roughness_rms,interface_roughness_peak_to_peak,max_slope,pseudo_spike_old_flag,pseudo_spike_ROI_flag,outer_wall_contamination_flag,top_boundary_contamination_flag,ring_boundary_contamination_flag,isolated_component_count,extraction_status,failure_reason,H_raw_global_old,H_robust_old,diagnostic_only
D0,40,0.0039000000000000003,M4_smoothed_main_interface,117,117,1,3.0182678439069697e-06,-1.3123865375670275e-06,3.535833317792886e-05,5.270072926608366e-05,5.270072926608366e-05,2.800447770624004e-05,0.0001356473319288989,0.19257706441922243,False,False,False,False,False,0,PASS,,,,True
D0,41,0.004,M0_old_original,120,120,1,3.0412841862858457e-06,5.941911338786747e-05,8.551568283701983e-05,0.0004818854241311815,0.007356911296217763,0.0006806215795079515,0.008236066296245253,33.258033820284346,True,True,True,False,False,0,PASS,,0.007356911296217763,3.0412841862858457e-06,
D0,41,0.004,M1_ROI_main_free_surface,117,117,1,2.387038355479101e-06,-1.6089455794797258e-05,6.93127615808115e-05,0.00013091720470522793,0.0005002828948650412,0.00010850535983102944,0.0010897472155494852,5.269333342895258,False,True,False,False,False,0,PASS,,,,
D0,41,0.004,M2_center_window,33,33,1,-9.984084113869235e-06,-7.675242486284428e-06,4.715051993628687e-05,6.212026046930255e-05,6.316567914187209e-05,3.125149954842277e-05,0.00014333797052495868,2.0007944515928915,False,True,False,False,False,0,PASS,,,,
D0,41,0.004,M3_farfield_reference,66,66,1,4.284106049774317e-06,1.631964787018453e-05,0.0002103932657028576,0.0003747875508278794,0.0005444904417664788,0.00010922015277487346,0.0008660380656873238,5.2025579378336975,False,True,False,False,False,0,PASS,,,,
D0,41,0.004,M4_smoothed_main_interface,117,117,1,3.195281909992772e-06,-1.1394652453795337e-06,3.6759888858867353e-05,5.152706692377229e-05,5.152706692377229e-05,2.799227699854431e-05,0.0001341354102105395,0.1890370308959843,False,False,False,False,False,0,PASS,,,,True
D0,42,0.0041,M0_old_original,120,120,1,2.7872575538077883e-06,5.9463168843236426e-05,8.33244567854271e-05,0.00048188542729680263,0.007349050767733355,0.0006799093391600656,0.008227430048123383,33.2219607502793,True,True,True,False,False,0,PASS,,0.007349050767733355,2.7872575538077883e-06,
D0,42,0.0041,M1_ROI_main_free_surface,117,117,1,2.519546640793592e-06,-1.588567136081277e-05,7.022830764298068e-05,0.00013014264184895205,0.0004994569411554424,0.00010821440246001166,0.0010867026201148303,5.256056803953186,False,True,False,False,False,0,PASS,,,,
D0,42,0.0041,M2_center_window,33,33,1,-9.984317924265735e-06,-7.4953500407326525e-06,4.748487528833767e-05,6.210413917108915e-05,6.290133027786612e-05,3.1157806946398286e-05,0.00014305784216291442,1.969971157781075,False,True,False,False,False,0,PASS,,,,
D0,42,0.0041,M3_farfield_reference,66,66,1,4.540702013746019e-06,1.6357350786596974e-05,0.0002097668398396521,0.0003736696270520143,0.0005437891453479846,0.00010864633715702608,0.0008653254890950558,5.183060135862146,False,True,False,False,False,0,PASS,,,,
D0,42,0.0041,M4_smoothed_main_interface,117,117,1,3.2467472906311365e-06,-9.640886688055016e-07,3.815617876713925e-05,5.035908406423882e-05,5.035908406423882e-05,2.797663891291084e-05,0.0001326269948816789,0.18808616627640135,False,False,False,False,False,0,PASS,,,,True
D0,43,0.004200000000000001,M0_old_original,120,120,1,2.8565522213629986e-06,5.950869556060983e-05,8.113036419000372e-05,0.0004818854328101853,0.007341130342889945,0.0006791659757423299,0.00821873068317076,33.1856034925019,True,True,True,False,False,0,PASS,,0.007341130342889945,2.8565522213629986e-06,
D0,43,0.004200000000000001,M1_ROI_main_free_surface,118,118,1,2.3003869108021997e-06,-1.6563648879270286e-05,6.917527879776095e-05,0.00012902593629170845,0.0004986248460838008,0.000108001193598247,0.0010836606656620161,5.242708213473825,False,True,False,False,False,0,PASS,,,,
D0,43,0.004200000000000001,M2_center_window,33,33,1,-9.973103422834025e-06,-7.31229664886571e-06,4.78162111620436e-05,6.20829239438459e-05,6.263032901758351e-05,3.1068388515417396e-05,0.00014276990524742547,1.939007035578379,False,True,False,False,False,0,PASS,,,,
D0,43,0.004200000000000001,M3_farfield_reference,66,66,1,4.250375880908362e-06,1.639633584879762e-05,0.00020914186547401576,0.0003725417557438831,0.0005430827601962775,0.00010814124549842936,0.0008646040885648772,5.163488554079933,False,True,False,False,False,0,PASS,,,,
D0,43,0.004200000000000001,M4_smoothed_main_interface,118,118,1,3.1727809810831713e-06,-1.985999739289307e-06,3.938621589968325e-05,4.919682126449558e-05,4.919682126449558e-05,3.0742337627473286e-05,0.00016275042463542044,0.18707807055759035,False,False,False,False,False,0,PASS,,,,True
