case_id,inner_solution,time_s,interface_points,H_m,H_mm,diagnostic_interface_height_m,diagnostic_interface_height_mm,near_top
D3,1,0.0,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,2,0.0001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,3,0.0002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,4,0.00030000000000000003,11,8.474977502194331e-05,0.08474977502194331,8.474977502194331e-05,0.08474977502194331,False
D3,5,0.0004,11,8.474977502194334e-05,0.08474977502194334,8.474977502194334e-05,0.08474977502194334,False
D3,6,0.0005,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,7,0.0006000000000000001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,8,0.0007,11,8.474977502194334e-05,0.08474977502194334,8.474977502194334e-05,0.08474977502194334,False
D3,9,0.0008,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,10,0.0009000000000000001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,11,0.001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,12,0.0011,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,13,0.0012000000000000001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,14,0.0013000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,15,0.0014,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,16,0.0015,11,8.474977502194331e-05,0.08474977502194331,8.474977502194331e-05,0.08474977502194331,False
D3,17,0.0016,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,18,0.0017000000000000001,11,8.474977502194331e-05,0.08474977502194331,8.474977502194331e-05,0.08474977502194331,False
D3,19,0.0018000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,20,0.0019,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,21,0.002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,22,0.0021000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,23,0.0022,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,24,0.0023,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,25,0.0024000000000000002,11,8.474977502194331e-05,0.08474977502194331,8.474977502194331e-05,0.08474977502194331,False
D3,26,0.0025,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,27,0.0026000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,28,0.0027,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,29,0.0028,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,30,0.0029000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,31,0.003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,32,0.0031000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,33,0.0032,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,34,0.0033,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,35,0.0034000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,36,0.0035,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,37,0.0036000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,38,0.0037,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,39,0.0038,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D3,40,0.0039000000000000003,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,41,0.004,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,42,0.0041,12,0.00015321506488428984,0.15321506488428985,0.00015321506488428984,0.15321506488428985,False
D3,43,0.004200000000000001,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,44,0.0043,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,45,0.0044,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,46,0.0045000000000000005,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,47,0.0046,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,48,0.0047,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,49,0.0048000000000000004,13,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,50,0.0049,13,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,51,0.005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,52,0.0051,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,53,0.005200000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,54,0.0053,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,55,0.0054,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,56,0.0055000000000000005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,57,0.0056,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,58,0.0057,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,59,0.0058000000000000005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,60,0.0059,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,61,0.006,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,62,0.0061,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,63,0.006200000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,64,0.0063,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,65,0.0064,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,66,0.006500000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,67,0.0066,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,68,0.0067,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,69,0.0068000000000000005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,70,0.006900000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,71,0.007,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,72,0.0071,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,73,0.007200000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,74,0.0073,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,75,0.0074,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,76,0.007500000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,77,0.0076,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,78,0.0077,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,79,0.0078000000000000005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,80,0.0079,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D3,81,0.008,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
