case_id,Vtarget,t_end,dt,used_forcing_route,WettedWall_selection_ok,solve_status,failure_message,diagnostic_H_final_minus_H0_m,max_interface_height_change,max_velocity,max_pressure,interface_quality,pseudo_spike_detected,model,table,plot,phils_final,case_pass
C_static_regression,0[m/s],0.005[s],1e-4[s],"WettedWall utr = {0,-Vwall_eff(t),0}",True,PASS,,6.846528986234649e-05,6.846528986234649e-05,0.08893488195860967,18.14745491753834,clear,False,D:\_COMSOL_FILE_SAVE_\COMSOL_Ring_Fountain\05_two_phase_free_surface\5B4_falling_or_equivalent_ring\models\ring_fountain_v5B4_static_regression.mph,D:\_COMSOL_FILE_SAVE_\COMSOL_Ring_Fountain\05_two_phase_free_surface\5B4_falling_or_equivalent_ring\tables\C_static_regression_H_vs_t.csv,D:\_COMSOL_FILE_SAVE_\COMSOL_Ring_Fountain\05_two_phase_free_surface\5B4_falling_or_equivalent_ring\images\C_static_regression_H_vs_t.png,D:\_COMSOL_FILE_SAVE_\COMSOL_Ring_Fountain\05_two_phase_free_surface\5B4_falling_or_equivalent_ring\images\C_static_regression_phils_final.png,PASS
