case_id,inner_solution,time_s,interface_points,H_m,H_mm,diagnostic_interface_height_m,diagnostic_interface_height_mm,near_top
D4,1,0.0,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,2,0.0001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,3,0.00020000000000000004,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,4,0.00030000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,5,0.0004,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,6,0.0005,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,7,0.0006000000000000001,11,8.474977502194334e-05,0.08474977502194334,8.474977502194334e-05,0.08474977502194334,False
D4,8,0.0007,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,9,0.0008,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,10,0.0009000000000000001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,11,0.001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,12,0.0011,11,8.474977502194331e-05,0.08474977502194331,8.474977502194331e-05,0.08474977502194331,False
D4,13,0.0012000000000000001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,14,0.0013000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,15,0.0014,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,16,0.0015,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,17,0.0016,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,18,0.0017000000000000001,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,19,0.0018000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,20,0.0019,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,21,0.002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,22,0.0021000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,23,0.0022,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,24,0.0023,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,25,0.0024000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,26,0.0025,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,27,0.0026000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,28,0.0027,11,8.474977502194334e-05,0.08474977502194334,8.474977502194334e-05,0.08474977502194334,False
D4,29,0.0028,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,30,0.0029000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,31,0.003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,32,0.0031000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,33,0.0032,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,34,0.0033,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,35,0.0034000000000000002,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,36,0.0035,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,37,0.0036000000000000003,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,38,0.0037,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,39,0.0038,11,8.474977502194332e-05,0.08474977502194332,8.474977502194332e-05,0.08474977502194332,False
D4,40,0.0039000000000000003,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,41,0.004,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,42,0.0041,12,0.00015321506488428978,0.1532150648842898,0.00015321506488428978,0.1532150648842898,False
D4,43,0.004200000000000001,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,44,0.0043,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,45,0.0044,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,46,0.0045000000000000005,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,47,0.0046,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,48,0.0047,12,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,49,0.0048000000000000004,13,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,50,0.0049,13,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,51,0.005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,52,0.0051,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,53,0.005200000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,54,0.0053,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,55,0.0054,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,56,0.0055000000000000005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,57,0.0056,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,58,0.0057,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,59,0.0058000000000000005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,60,0.0059,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,61,0.006,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,62,0.0061,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,63,0.006200000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,64,0.0063,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,65,0.0064,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,66,0.006500000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,67,0.0066,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,68,0.0067,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,69,0.0068000000000000005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,70,0.006900000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,71,0.007,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,72,0.0071,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,73,0.007200000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,74,0.0073,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,75,0.0074,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,76,0.007500000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,77,0.0076,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,78,0.0077,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,79,0.0078000000000000005,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,80,0.0079,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,81,0.008,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,82,0.0081,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,83,0.0082,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,84,0.0083,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,85,0.008400000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,86,0.0085,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,87,0.0086,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,88,0.008700000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,89,0.0088,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,90,0.0089,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,91,0.009000000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,92,0.0091,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,93,0.0092,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,94,0.009300000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,95,0.0094,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,96,0.0095,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,97,0.009600000000000001,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,98,0.0097,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,99,0.0098,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,100,0.0099,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
D4,101,0.01,14,0.0001532150648842898,0.15321506488428982,0.0001532150648842898,0.15321506488428982,False
