time_s	time_after_contact_ms	ring_center_lab_m	all_water_top_m	coherent_top_m	coherent_top_radius_m	central_coherent_top_m	detached_water_top_m	water_samples	coherent_samples	detached_samples
0.195	48.5	-0.07678368862	0.00421591138002	0.00421591138002	0	0.00421591138002	nan	45500	45500	0
0.196	49.5	-0.0786337718128	0.00436582818715	0.00436582818715	0	0.00436582818715	-0.0466340718128	45729	45728	1
0.197	50.5	-0.0804971118777	0.00450248812234	0.00450248812234	0	0.00450248812234	nan	45960	45960	0
0.198	51.5	-0.0823716587037	0.00462794129629	0.00462794129629	0	0.00462794129629	nan	46201	46201	0
0.199	52.5	-0.0842604379846	0.00473916201539	0.00473916201539	0	0.00473916201539	nan	46354	46354	0
0.2	53.5	-0.086161003471	0.00483859652895	0.00483859652895	0	0.00483859652895	-0.027161403471	46584	46583	1
0.201	54.5	-0.0880711495886	0.00492845041139	0.00492845041139	0	0.00492845041139	-0.0190715495886	46813	46811	2
0.202	55.5	-0.0899900352046	0.00500956479544	0.00500956479544	0	0.00500956479544	nan	47051	47051	0
0.203	56.5	-0.0919167936605	0.00508280633948	0.00508280633948	0	0.00508280633948	nan	47287	47287	0
0.204	57.5	-0.0938504395537	0.00514916044633	0.00514916044633	0	0.00514916044633	-0.0128508395537	47523	47520	3
0.205	58.5	-0.095790588041	0.00520941195899	0.00520941195899	0	0.00520941195899	-0.012790988041	47765	47764	1
0.206	59.5	-0.0977367472966	0.00526325270337	0.00526325270337	0	0.00526325270337	-0.0117371472966	48001	47999	2
0.207	60.5	-0.0996897396769	0.00531026032308	0.00531026032308	0	0.00531026032308	-0.0296901396769	48261	48260	1
0.208	61.5	-0.101650948035	0.00534905196536	0.00534905196536	0	0.00534905196536	-0.0106513480346	48512	48510	2
0.209	62.5	-0.103619661492	0.00538033850829	0.00538033850829	0	0.00538033850829	nan	48766	48766	0
0.21	63.5	-0.105595325494	0.00540467450603	0.00540467450603	0	0.00540467450603	nan	49005	49005	0
0.211	64.5	-0.107577608382	0.00542239161774	0.00542239161774	0	0.00542239161774	nan	49252	49252	0
0.212	65.5	-0.109566321383	0.00643367861707	0.00643367861707	0	0.00643367861707	-0.00856632138293	49508	49506	2
0.213	66.5	-0.11156133382	0.00643866617995	0.00643866617995	0	0.00643866617995	nan	49754	49754	0
0.214	67.5	-0.113562599493	0.00643740050734	0.00643740050734	0	0.00643740050734	nan	50006	50006	0
0.215	68.5	-0.115570237287	0.00642976271327	0.00642976271327	0	0.00642976271327	nan	50247	50247	0
0.216	69.5	-0.117584009666	0.00641599033402	0.00641599033402	0	0.00641599033402	nan	50497	50497	0
0.217	70.5	-0.119603095919	0.00639690408051	0.00639690408051	0	0.00639690408051	nan	50741	50741	0
0.218	71.5	-0.121627457468	0.00637254253208	0.00637254253208	0	0.00637254253208	-0.00562745746792	50989	50988	1
0.219	72.5	-0.123657253196	0.00634274680383	0.00634274680383	0	0.00634274680383	nan	51236	51236	0
0.22	73.5	-0.125692702183	0.00730729781742	0.00730729781742	0	0.00730729781742	nan	51484	51484	0
0.221	74.5	-0.127734082826	0.00726591717419	0.00726591717419	0	0.00726591717419	nan	51726	51726	0
0.222	75.5	-0.129781692569	0.00721830743105	0.00721830743105	0	0.00721830743105	nan	51982	51982	0
0.223	76.5	-0.131835497079	0.00716450292139	0.00716450292139	0	0.00716450292139	nan	52232	52232	0
0.224	77.5	-0.133895559273	0.00710444072668	0.00710444072668	0	0.00710444072668	nan	52469	52469	0
0.225	78.5	-0.135961981797	0.00703801820256	0.00703801820256	0	0.00703801820256	nan	52719	52719	0
0.226	79.5	-0.138034749484	0.00696525051641	0.00696525051641	0	0.00696525051641	nan	52969	52969	0
0.227	80.5	-0.140113876791	0.00788612320913	0.00788612320913	0	0.00788612320913	nan	53221	53221	0
0.228	81.5	-0.142199340361	0.00780065963939	0.00780065963939	0	0.00780065963939	-0.00819934036061	53469	53468	1
0.229	82.5	-0.144291124293	0.00770887570661	0.00770887570661	0	0.00770887570661	-0.00829112429339	53721	53720	1
0.23	83.5	-0.146389222798	0.0076107772022	0.0076107772022	0	0.0076107772022	-0.0073892227978	53985	53984	1
0.231	84.5	-0.148493656741	0.00750634325856	0.00750634325856	0	0.00750634325856	-0.00749365674144	54296	54295	1
0.232	85.5	-0.150604444192	0.00739555580799	0.00739555580799	0	0.00739555580799	nan	54540	54540	0
0.233	86.5	-0.15272157098	0.0082784290199	0.0082784290199	0	0.0082784290199	nan	54791	54791	0
0.234	87.5	-0.154845045941	0.00815495405927	0.00815495405927	0	0.00815495405927	nan	55035	55035	0
0.235	88.5	-0.156974925854	0.00802507414587	0.00802507414587	0	0.00802507414587	nan	55292	55292	0
0.236	89.5	-0.15911125058	0.00788874941988	0.00788874941988	0	0.00788874941988	-0.00511125058012	55538	55537	1
0.237	90.5	-0.161254038578	0.00774596142165	0.00774596142165	0	0.00774596142165	nan	55797	55797	0
0.238	91.5	-0.163403319616	0.00859668038358	0.00859668038358	0	0.00859668038358	nan	56076	56076	0
0.239	92.5	-0.165559123883	0.00844087611653	0.00844087611653	0	0.00844087611653	0.00444087611653	56369	56366	3
