requested_relative_ms	sample_relative_ms	z_mm	central_radius_mm	central_crossings
52	51.9166666667	3	3.81833413383	1
52	51.9166666667	3.5	2.15076872391	1
52	51.9166666667	3.75	3.32152793314	1
52	51.9166666667	4	1.79909908314	1
52	51.9166666667	4.25	1.45878870805	1
52	51.9166666667	4.5	1.12299408206	1
52	51.9166666667	4.75	0.716434469963	1
52.5	52.4166666667	0	3.36591101108	1
52.5	52.4166666667	0.25	3.37120967775	1
52.5	52.4166666667	0.5	3.37650834442	1
52.5	52.4166666667	0.75	3.3826274716	1
52.5	52.4166666667	1	3.42763280493	1
52.5	52.4166666667	1.25	3.47263813827	1
52.5	52.4166666667	1.5	3.5176434716	1
52.5	52.4166666667	1.75	3.61413481987	1
52.5	52.4166666667	2	3.66423405009	2
52.5	52.4166666667	2.25	3.7143332803	2
52.5	52.4166666667	2.5	3.8525506492	1
52.5	52.4166666667	2.75	3.89741184074	1
52.5	52.4166666667	3	3.82898573073	1
52.5	52.4166666667	3.25	3.76055962072	1
52.5	52.4166666667	3.5	2.52102496623	1
52.5	52.4166666667	3.75	3.48971186629	1
52.5	52.4166666667	4	2.98535421619	1
52.5	52.4166666667	4.25	1.56088745968	1
52.5	52.4166666667	4.5	1.21493512826	1
52.5	52.4166666667	5	0.0537470503747	1
53	52.9166666667	0	3.36493294649	1
53	52.9166666667	0.25	3.36793294649	1
53	52.9166666667	0.5	3.37093294649	1
53	52.9166666667	0.75	3.37338400078	1
53	52.9166666667	1	3.41370400078	1
53	52.9166666667	1.25	3.45402400078	1
53	52.9166666667	1.5	3.49434400078	1
53	52.9166666667	1.75	3.58426863509	1
53	52.9166666667	2	3.63710399112	1
53	52.9166666667	2.25	3.68993934715	2
53	52.9166666667	2.5	3.74277470318	2
53	52.9166666667	2.75	3.88547892631	1
53	52.9166666667	3	3.83277059298	1
53	52.9166666667	3.25	3.78006225965	1
53	52.9166666667	3.75	1.95238640509	2
53	52.9166666667	4	3.17129428968	1
53	52.9166666667	4.25	1.67225615753	1
53	52.9166666667	4.5	1.31652992431	1
53	52.9166666667	4.75	0.956629147778	1
53	52.9166666667	5	0.281351700793	1
53.5	53.4166666667	0	3.36581002105	1
53.5	53.4166666667	0.25	3.36674335438	1
53.5	53.4166666667	0.5	3.36767668772	1
53.5	53.4166666667	0.75	3.36676338206	1
53.5	53.4166666667	1	3.40270471539	1
53.5	53.4166666667	1.25	3.43864604873	1
53.5	53.4166666667	1.5	3.47458738206	1
53.5	53.4166666667	1.75	3.5580171183	1
53.5	53.4166666667	2	3.61182245163	1
53.5	53.4166666667	2.25	3.66562778497	1
53.5	53.4166666667	2.5	3.7194331183	2
53.5	53.4166666667	2.75	3.8671044812	1
53.5	53.4166666667	3	3.82932314787	1
53.5	53.4166666667	3.25	3.79154181454	1
53.5	53.4166666667	3.75	2.32651687339	2
53.5	53.4166666667	4	3.31861517254	1
53.5	53.4166666667	4.25	1.79142958955	2
53.5	53.4166666667	4.5	1.42584407378	1
53.5	53.4166666667	4.75	1.0558160455	1
53.5	53.4166666667	5	0.51463956967	1
54	53.9166666667	0	3.36826218787	1
54	53.9166666667	0.25	3.36749418787	1
54	53.9166666667	0.5	3.36672618787	1
54	53.9166666667	0.75	3.36320199596	1
54	53.9166666667	1	3.39512732929	1
54	53.9166666667	1.25	3.42705266263	1
54	53.9166666667	1.5	3.45897799596	1
54	53.9166666667	1.75	3.53454655684	1
54	53.9166666667	2	3.58839455684	1
54	53.9166666667	2.25	3.64224255684	1
54	53.9166666667	2.5	3.69609055684	2
54	53.9166666667	2.75	3.84518760707	1
54	53.9166666667	3	3.82149960707	1
54	53.9166666667	3.25	3.79781160707	1
54	53.9166666667	3.5	3.75696838111	1
54	53.9166666667	3.75	2.69549447163	1
54	53.9166666667	4	3.43497844956	1
54	53.9166666667	4.25	3.05251271849	1
54	53.9166666667	4.5	1.54103108419	1
54	53.9166666667	4.75	1.16115085725	1
54	53.9166666667	5	0.760845798074	1
54.5	54.4166666667	0	3.3724979847	1
54.5	54.4166666667	0.25	3.37022065137	1
54.5	54.4166666667	0.5	3.36794331804	1
54.5	54.4166666667	0.75	3.36077577873	1
54.5	54.4166666667	1	3.38919711207	1
54.5	54.4166666667	1.25	3.4176184454	1
54.5	54.4166666667	1.5	3.44603977873	1
54.5	54.4166666667	1.75	3.51431924075	1
54.5	54.4166666667	2	3.56747657408	1
54.5	54.4166666667	2.25	3.62063390742	1
54.5	54.4166666667	2.5	3.67379124075	1
54.5	54.4166666667	2.75	3.82107309551	1
54.5	54.4166666667	3	3.80984109551	1
54.5	54.4166666667	3.25	3.79860909551	1
54.5	54.4166666667	3.5	3.78070094205	1
54.5	54.4166666667	4	2.10586558977	2
54.5	54.4166666667	4.25	3.17429010598	1
54.5	54.4166666667	4.5	1.66219866264	1
54.5	54.4166666667	4.75	1.2725081777	1
54.5	54.4166666667	5.25	0.0343463681402	1
55	54.9166666667	0	3.37690928816	1
55	54.9166666667	0.25	3.37351195483	1
55	54.9166666667	0.5	3.37011462149	1
55	54.9166666667	0.75	3.36071773256	1
55	54.9166666667	1	3.38609906589	1
55	54.9166666667	1.25	3.41148039923	1
55	54.9166666667	1.5	3.43686173256	1
55	54.9166666667	1.75	3.49759266909	1
55	54.9166666667	2	3.54933133576	1
55	54.9166666667	2.25	3.60107000243	1
55	54.9166666667	2.5	3.65280866909	1
55	54.9166666667	2.75	3.79797893981	1
55	54.9166666667	3	3.79679760648	1
55	54.9166666667	3.25	3.73960109396	2
55	54.9166666667	3.5	3.79283671881	1
55	54.9166666667	4	2.45443556651	2
55	54.9166666667	4.25	3.27382569775	1
55	54.9166666667	4.5	1.78894581672	2
55	54.9166666667	4.75	1.38919313039	1
55	54.9166666667	5	0.989440444048	1
55	54.9166666667	5.25	0.277498629027	1
55.5	55.4166666667	0	3.38251754499	1
55.5	55.4166666667	0.25	3.37840554499	1
55.5	55.4166666667	0.5	3.37429354499	1
55.5	55.4166666667	0.75	3.36203632638	1
55.5	55.4166666667	1	3.38439632638	1
55.5	55.4166666667	1.25	3.40675632638	1
55.5	55.4166666667	1.5	3.42911632638	1
55.5	55.4166666667	1.75	3.48334144466	1
55.5	55.4166666667	2	3.53338944466	1
55.5	55.4166666667	2.25	3.58343744466	1
55.5	55.4166666667	2.5	3.63348544466	1
55.5	55.4166666667	2.75	3.77757893583	1
55.5	55.4166666667	3	3.7846296025	1
55.5	55.4166666667	3.25	3.7221326612	2
55.5	55.4166666667	3.5	3.80008224444	1
55.5	55.4166666667	4	2.78419125731	2
55.5	55.4166666667	4.25	1.89539717312	2
55.5	55.4166666667	4.5	3.03548057599	1
55.5	55.4166666667	4.75	1.51107140149	1
55.5	55.4166666667	5	1.10024756276	1
55.5	55.4166666667	5.25	0.530943296741	1
56	55.9166666667	0	3.38747222905	1
56	55.9166666667	0.25	3.38300822905	1
56	55.9166666667	0.5	3.37854422905	1
56	55.9166666667	0.75	3.36443135798	1
56	55.9166666667	1	3.38406869131	1
56	55.9166666667	1.25	3.40370602464	1
56	55.9166666667	1.5	3.42334335798	1
56	55.9166666667	1.75	3.47179982615	1
56	55.9166666667	2	3.51982382615	1
56	55.9166666667	2.25	3.56784782615	1
56	55.9166666667	2.5	3.61587182615	1
56	55.9166666667	2.75	3.74152348066	2
56	55.9166666667	3	3.73043745797	2
56	55.9166666667	3.25	3.71935143528	2
56	55.9166666667	3.5	3.80185630138	1
56	55.9166666667	4	3.69801541792	1
56	55.9166666667	4.25	2.23171686742	2
56	55.9166666667	4.5	3.15909075147	1
56	55.9166666667	4.75	1.6378312547	1
56	55.9166666667	5	1.21538172334	1
56	55.9166666667	5.25	0.795710849893	1
56.5	56.4166666667	0	3.39183596685	1
56.5	56.4166666667	0.25	3.38758530018	1
56.5	56.4166666667	0.5	3.38333463351	1
56.5	56.4166666667	0.75	3.36753779429	1
56.5	56.4166666667	1	3.38459646095	1
56.5	56.4166666667	1.25	3.40165512762	1
56.5	56.4166666667	1.5	3.41871379429	1
56.5	56.4166666667	1.75	3.4617924078	1
56.5	56.4166666667	2	3.50753374114	1
56.5	56.4166666667	2.25	3.55327507447	1
56.5	56.4166666667	2.5	3.5990164078	1
56.5	56.4166666667	2.75	3.70824480787	1
56.5	56.4166666667	3	3.72195147454	2
56.5	56.4166666667	3.25	3.73565814121	2
56.5	56.4166666667	3.5	3.8037675565	1
56.5	56.4166666667	4	3.72339737635	1
56.5	56.4166666667	4.25	2.54384584726	2
56.5	56.4166666667	4.5	3.25509630338	1
56.5	56.4166666667	4.75	1.77013851095	1
56.5	56.4166666667	5	1.33490174214	1
57	56.9166666667	0	3.39476432838	1
57	56.9166666667	0.25	3.39122032838	1
57	56.9166666667	0.5	3.38767632838	1
57	56.9166666667	0.75	3.37024729067	1
57	56.9166666667	1	3.385308624	1
57	56.9166666667	1.25	3.40036995733	1
57	56.9166666667	1.5	3.41543129067	1
57	56.9166666667	1.75	3.4556410246	1
57	56.9166666667	2	3.49874769127	1
57	56.9166666667	2.25	3.54185435794	1
57	56.9166666667	2.5	3.5849610246	1
57	56.9166666667	2.75	3.68759094076	1
57	56.9166666667	3	3.71000160743	1
57	56.9166666667	3.25	3.7324122741	2
57	56.9166666667	3.5	3.80003074316	1
57	56.9166666667	4	3.74935228677	1
57	56.9166666667	4.25	3.53067570102	1
57	56.9166666667	4.5	2.02718536916	2
57	56.9166666667	4.75	2.83786347808	1
57	56.9166666667	5	1.45985383016	1
57	56.9166666667	5.25	1.01180374413	1
57	56.9166666667	5.5	0.238112941027	1
57.5	57.4166666667	0	3.39524541253	1
57.5	57.4166666667	0.25	3.39333874586	1
57.5	57.4166666667	0.5	3.39143207919	1
57.5	57.4166666667	0.75	3.37455046354	1
57.5	57.4166666667	1	3.38808379687	1
57.5	57.4166666667	1.25	3.40161713021	1
57.5	57.4166666667	1.5	3.41515046354	1
57.5	57.4166666667	1.75	3.4512205161	1
57.5	57.4166666667	2	3.49163918277	1
57.5	57.4166666667	2.25	3.53205784944	1
57.5	57.4166666667	2.5	3.64216031761	1
57.5	57.4166666667	2.75	3.67007231761	1
57.5	57.4166666667	3	3.69798431761	1
57.5	57.4166666667	3.25	3.72589631761	2
57.5	57.4166666667	3.5	3.79235886133	1
57.5	57.4166666667	4.25	3.56997320879	1
57.5	57.4166666667	4.5	2.31727273664	2
57.5	57.4166666667	4.75	2.94715312764	1
57.5	57.4166666667	5	1.58981251375	1
57.5	57.4166666667	5.25	1.12929905305	1
57.5	57.4166666667	5.5	0.510104487029	1
58	57.9166666667	0	3.39517017464	1
58	57.9166666667	0.25	3.39561017464	1
58	57.9166666667	0.5	3.39605017464	1
58	57.9166666667	0.75	3.37855634519	1
58	57.9166666667	1	3.39103101185	1
58	57.9166666667	1.25	3.40350567852	1
58	57.9166666667	1.5	3.41598034519	1
58	57.9166666667	1.75	3.44968962781	1
58	57.9166666667	2	3.48768962781	1
58	57.9166666667	2.25	3.52568962781	1
58	57.9166666667	2.5	3.62523691966	1
58	57.9166666667	2.75	3.65565025299	1
58	57.9166666667	3	3.68606358633	1
58	57.9166666667	3.25	3.71647691966	1
58	57.9166666667	3.5	3.77590776341	1
58	57.9166666667	4.25	3.59867273469	1
58	57.9166666667	4.5	2.58892462112	2
58	57.9166666667	4.75	3.03391402787	1
58	57.9166666667	5	1.72514668372	1
58	57.9166666667	5.25	1.25168545812	1
58	57.9166666667	5.5	0.793217211348	1
58.5	58.4166666667	0	3.39240889346	1
58.5	58.4166666667	0.25	3.39596622679	1
58.5	58.4166666667	0.5	3.39952356012	1
58.5	58.4166666667	0.75	3.38395563049	1
58.5	58.4166666667	1	3.39586763049	1
58.5	58.4166666667	1.25	3.40777963049	1
58.5	58.4166666667	1.5	3.41969163049	1
58.5	58.4166666667	1.75	3.44920764919	1
58.5	58.4166666667	2	3.48476498253	1
58.5	58.4166666667	2.25	3.52032231586	1
58.5	58.4166666667	2.5	3.61063556142	1
58.5	58.4166666667	2.75	3.64244089475	1
58.5	58.4166666667	3	3.67424622808	1
58.5	58.4166666667	3.25	3.70605156142	1
58.5	58.4166666667	4.25	3.61723469619	1
58.5	58.4166666667	4.5	3.47408643029	1
58.5	58.4166666667	4.75	2.09965345709	2
58.5	58.4166666667	5	1.86545019793	1
58.5	58.4166666667	5.25	1.3799357575	1
59	58.9166666667	0	3.38867939687	1
59	58.9166666667	0.25	3.39603673021	1
59	58.9166666667	0.5	3.40339406354	1
59	58.9166666667	0.75	3.38856728291	1
59	58.9166666667	1	3.40004728291	1
59	58.9166666667	1.25	3.41152728291	1
59	58.9166666667	1.5	3.42300728291	1
59	58.9166666667	1.75	3.44825244532	1
59	58.9166666667	2	3.48154577866	1
59	58.9166666667	2.25	3.51483911199	1
59	58.9166666667	2.5	3.59738616824	1
59	58.9166666667	2.75	3.63040750157	1
59	58.9166666667	3	3.6634288349	1
59	58.9166666667	3.25	3.69645016824	1
59	58.9166666667	4.25	3.62694723936	1
59	58.9166666667	4.5	3.50043118697	1
59	58.9166666667	4.75	2.35661553241	2
59	58.9166666667	5	2.82009736985	1
59	58.9166666667	5.25	1.51169127429	1
59	58.9166666667	5.5	1.01292994279	1
59	58.9166666667	5.75	0.172847605311	1
59.5	59.4166666667	0	3.38155322074	1
59.5	59.4166666667	0.25	3.39281988741	1
59.5	59.4166666667	0.5	3.40408655407	1
59.5	59.4166666667	0.75	3.38986445269	1
59.5	59.4166666667	1	3.40156578602	1
59.5	59.4166666667	1.25	3.41326711936	1
59.5	59.4166666667	1.5	3.41607464046	1
59.5	59.4166666667	1.75	3.44759197379	1
59.5	59.4166666667	2	3.47910930712	1
59.5	59.4166666667	2.25	3.51062664046	1
59.5	59.4166666667	2.5	3.58608163833	1
59.5	59.4166666667	2.75	3.61997822682	1
59.5	59.4166666667	3	3.65387481531	1
59.5	59.4166666667	3.25	3.68777140379	1
59.5	59.4166666667	4	3.74009522907	1
59.5	59.4166666667	4.25	3.6313174513	1
59.5	59.4166666667	4.5	3.52065472682	1
59.5	59.4166666667	4.75	2.58940756258	2
59.5	59.4166666667	5	1.9235694944	2
59.5	59.4166666667	5.25	1.65571129951	1
59.5	59.4166666667	5.5	1.13862001885	1
59.5	59.4166666667	5.75	0.464981379102	1
60	59.9166666667	0	3.36925448157	1
60	59.9166666667	0.25	3.38490514824	1
60	59.9166666667	0.5	3.40055581491	1
60	59.9166666667	0.75	3.3889704587	1
60	59.9166666667	1	3.4017624587	1
60	59.9166666667	1.25	3.4145544587	1
60	59.9166666667	1.5	3.4173088984	1
60	59.9166666667	1.75	3.44731156365	1
60	59.9166666667	2	3.47731422889	1
60	59.9166666667	2.25	3.50731689414	1
60	59.9166666667	2.5	3.57628109932	1
60	59.9166666667	2.75	3.61077736798	1
60	59.9166666667	3	3.64527363664	1
60	59.9166666667	3.25	3.67976990529	1
60	59.9166666667	4	3.72090909701	1
60	59.9166666667	4.25	3.63525045678	1
60	59.9166666667	4.5	3.53656494106	1
60	59.9166666667	4.75	2.79754158893	2
60	59.9166666667	5	2.16409564299	2
60	59.9166666667	5.25	1.80276224524	1
60	59.9166666667	5.5	1.27009179069	1
60	59.9166666667	5.75	0.76251544334	1
60.5	60.4166666667	0	3.35399835066	1
60.5	60.4166666667	0.25	3.37456901733	1
60.5	60.4166666667	0.5	3.37185961435	1
60.5	60.4166666667	0.75	3.38628925187	1
60.5	60.4166666667	1	3.4007188894	1
60.5	60.4166666667	1.25	3.41514852693	1
60.5	60.4166666667	1.5	3.41819474782	1
60.5	60.4166666667	1.75	3.44706468386	1
60.5	60.4166666667	2	3.47593461989	1
60.5	60.4166666667	2.25	3.50480455592	1
60.5	60.4166666667	2.5	3.56819438046	1
60.5	60.4166666667	2.75	3.60309032496	1
60.5	60.4166666667	3	3.63798626946	1
60.5	60.4166666667	3.25	3.67288221397	1
60.5	60.4166666667	4	3.70427756566	1
60.5	60.4166666667	4.5	3.55052247871	1
60.5	60.4166666667	4.75	3.27639967169	1
60.5	60.4166666667	5	2.38173295326	2
60.5	60.4166666667	5.5	1.40861905939	1
61	60.9166666667	0	3.33557817583	1
61	60.9166666667	0.25	3.36116452978	1
61	60.9166666667	0.5	3.36424153201	1
61	60.9166666667	0.75	3.38093662796	1
61	60.9166666667	1	3.39763172391	1
61	60.9166666667	1.25	3.41432681986	1
61	60.9166666667	1.5	3.41866939356	1
61	60.9166666667	1.75	3.44686309687	1
61	60.9166666667	2	3.47505680017	1
61	60.9166666667	2.25	3.50325050348	1
61	60.9166666667	2.5	3.56136512839	1
61	60.9166666667	2.75	3.59626640907	1
61	60.9166666667	3	3.63116768976	1
61	60.9166666667	3.25	3.66606897044	1
61	60.9166666667	3.75	3.73479734067	1
61	60.9166666667	4	3.6925270704	1
61	60.9166666667	4.5	3.56008928334	1
61	60.9166666667	4.75	3.30608035476	1
61	60.9166666667	5	2.57935405332	2
61	60.9166666667	5.25	2.00056036396	1
61	60.9166666667	5.5	1.55662903588	1
61	60.9166666667	5.75	0.98775767666	1
61	60.9166666667	6	0.0837842376894	1
61.5	61.4166666667	0	3.31367265943	1
61.5	61.4166666667	0.25	3.34425901338	1
61.5	61.4166666667	0.5	3.35368177794	1
61.5	61.4166666667	0.75	3.37327089214	1
61.5	61.4166666667	1	3.39286000633	1
61.5	61.4166666667	1.25	3.41244912053	1
61.5	61.4166666667	1.5	3.4184461364	1
61.5	61.4166666667	1.75	3.4462049411	1
61.5	61.4166666667	2	3.47396374579	1
61.5	61.4166666667	2.25	3.50172255049	1
61.5	61.4166666667	2.5	3.55459307721	1
61.5	61.4166666667	2.75	3.58935294915	1
61.5	61.4166666667	3	3.62411282108	1
61.5	61.4166666667	3.5	3.74261169134	1
61.5	61.4166666667	3.75	3.71543330937	1
61.5	61.4166666667	4	3.68825492741	1
61.5	61.4166666667	4.5	3.56629339286	1
61.5	61.4166666667	4.75	3.33429521768	1
61.5	61.4166666667	5	2.75615540543	2
61.5	61.4166666667	5.25	2.20291552087	1
61.5	61.4166666667	5.5	1.71491536656	1
61.5	61.4166666667	5.75	1.12603345701	1
61.5	61.4166666667	6	0.385178697119	1
62	61.9166666667	0	3.28919980664	1
62	61.9166666667	0.25	3.32453064975	1
62	61.9166666667	0.5	3.3403605486	1
62	61.9166666667	0.75	3.36310067667	1
62	61.9166666667	1	3.38584080474	1
62	61.9166666667	1.25	3.40858093281	1
62	61.9166666667	1.5	3.41599035077	1
62	61.9166666667	1.75	3.44380518535	1
62	61.9166666667	2	3.47162001993	1
62	61.9166666667	2.25	3.49943485451	1
62	61.9166666667	2.5	3.54837068755	1
62	61.9166666667	2.75	3.58303717635	1
62	61.9166666667	3	3.61770366514	1
62	61.9166666667	3.25	3.7395083609	1
62	61.9166666667	3.5	3.72280526922	1
62	61.9166666667	3.75	3.70610217753	1
62	61.9166666667	4	3.68939908585	1
62	61.9166666667	4.5	3.5757714086	1
62	61.9166666667	4.75	3.35917935312	1
62	61.9166666667	5	3.14258729763	1
62	61.9166666667	5.25	2.38732921815	2
62	61.9166666667	5.75	1.27484883056	1
62	61.9166666667	6	0.698422940793	1
62.5	62.4166666667	0	3.26266221961	1
62.5	62.4166666667	0.25	3.30186179271	1
62.5	62.4166666667	0.5	3.32333965331	1
62.5	62.4166666667	0.75	3.34948959995	1
62.5	62.4166666667	1	3.37563954658	1
62.5	62.4166666667	1.25	3.40178949322	1
62.5	62.4166666667	1.5	3.41173211826	1
62.5	62.4166666667	1.75	3.44024332423	1
62.5	62.4166666667	2	3.46875453021	1
62.5	62.4166666667	2.25	3.50839007901	1
62.5	62.4166666667	2.5	3.54290233914	1
62.5	62.4166666667	2.75	3.57741459926	1
62.5	62.4166666667	3	3.61192685939	1
62.5	62.4166666667	3.25	3.7178608479	1
62.5	62.4166666667	3.5	3.70817534683	1
62.5	62.4166666667	3.75	3.69848984577	1
62.5	62.4166666667	4	3.6888043447	1
62.5	62.4166666667	4.5	3.58190644575	1
62.5	62.4166666667	4.75	3.38493429549	1
62.5	62.4166666667	5	3.18796214524	1
62.5	62.4166666667	5.25	2.55495506565	2
62.5	62.4166666667	5.5	2.03296174717	1
62.5	62.4166666667	5.75	1.43546076064	1
63	62.9166666667	0	3.23420476898	1
63	62.9166666667	0.25	3.27635791733	1
63	62.9166666667	0.5	3.30374015519	1
63	62.9166666667	0.75	3.33348935476	1
63	62.9166666667	1	3.36323855434	1
63	62.9166666667	1.25	3.39298775391	1
63	62.9166666667	1.5	3.40599552608	1
63	62.9166666667	1.75	3.43562239175	1
63	62.9166666667	2	3.46524925742	1
63	62.9166666667	2.25	3.50311716163	1
63	62.9166666667	2.5	3.53761076504	1
63	62.9166666667	2.75	3.57210436845	1
63	62.9166666667	3	3.60659797187	1
63	62.9166666667	3.25	3.69862035622	1
63	62.9166666667	3.5	3.69506758436	1
63	62.9166666667	3.75	3.69151481251	1
63	62.9166666667	4	3.68796204065	1
63	62.9166666667	4.5	3.5858134772	1
63	62.9166666667	4.75	3.40942937124	1
63	62.9166666667	5	3.23304526528	1
63	62.9166666667	5.25	2.70645463103	2
63	62.9166666667	5.5	2.20350398726	1
63	62.9166666667	5.75	1.60351678895	1
63	62.9166666667	6	0.958989356905	1
63.5	63.4166666667	0	3.20526728671	1
63.5	63.4166666667	0.25	3.24956291105	1
63.5	63.4166666667	0.5	3.28268352706	1
63.5	63.4166666667	0.75	3.31585250361	1
63.5	63.4166666667	1	3.34902148015	1
63.5	63.4166666667	1.25	3.36735112456	1
63.5	63.4166666667	1.5	3.39848651901	1
63.5	63.4166666667	1.75	3.42962191347	1
63.5	63.4166666667	2	3.46075730793	1
63.5	63.4166666667	2.25	3.49742107073	1
63.5	63.4166666667	2.5	3.53206659312	1
63.5	63.4166666667	2.75	3.56671211551	1
63.5	63.4166666667	3	3.60135763789	1
63.5	63.4166666667	3.25	3.68117610189	1
63.5	63.4166666667	3.5	3.6831164004	1
63.5	63.4166666667	3.75	3.6850566989	1
63.5	63.4166666667	4	3.68699699741	1
63.5	63.4166666667	4.25	3.7424343865	1
63.5	63.4166666667	4.5	3.58776280473	1
63.5	63.4166666667	4.75	3.43309122296	1
63.5	63.4166666667	5	3.33385060166	1
63.5	63.4166666667	5.25	3.02555722266	1
63.5	63.4166666667	5.5	2.35886570436	1
63.5	63.4166666667	5.75	1.78115430596	1
63.5	63.4166666667	6	1.11598248846	1
63.5	63.4166666667	6.25	0.244754809376	1
64	63.9166666667	0	3.17669048936	1
64	63.9166666667	0.25	3.22222620364	1
64	63.9166666667	0.5	3.260563042	1
64	63.9166666667	0.75	3.29689299936	1
64	63.9166666667	1	3.33322295671	1
64	63.9166666667	1.25	3.35630954726	1
64	63.9166666667	1.5	3.38922532552	1
64	63.9166666667	1.75	3.42214110377	1
64	63.9166666667	2	3.45505688202	1
64	63.9166666667	2.25	3.49130541215	1
64	63.9166666667	2.5	3.52628409019	1
64	63.9166666667	2.75	3.56126276823	1
64	63.9166666667	3	3.59624144627	1
64	63.9166666667	3.25	3.66534460226	1
64	63.9166666667	3.5	3.6721642394	1
64	63.9166666667	3.75	3.67898387654	1
64	63.9166666667	4	3.68580351368	1
64	63.9166666667	4.25	3.71955721357	1
64	63.9166666667	4.5	3.58810442102	1
64	63.9166666667	4.75	3.45665162846	1
64	63.9166666667	5	3.35322518128	1
64	63.9166666667	5.25	3.0716580171	1
64	63.9166666667	5.5	2.50082013216	1
64	63.9166666667	5.75	2.03113075341	1
64	63.9166666667	6	1.2833006979	1
64	63.9166666667	6.25	0.571533627881	1
64.5	64.4166666667	0	3.1489486291	1
64.5	64.4166666667	0.25	3.19875507824	1
64.5	64.4166666667	0.5	3.23785689061	1
64.5	64.4166666667	0.75	3.27695870297	1
