requested_relative_ms	sample_relative_ms	z_mm	central_radius_mm	central_crossings
84.5	84.5	4	8.15606136489	1
84.5	84.5	4.25	7.28881622638	1
84.5	84.5	4.5	2.66702288441	2
84.5	84.5	5	2.19379720691	1
84.5	84.5	5.25	2.05791767599	1
84.5	84.5	5.5	2.06050310949	1
84.5	84.5	5.75	2.07764109725	1
84.5	84.5	6	2.13037613999	1
84.5	84.5	6.25	2.21806661309	1
84.5	84.5	6.5	2.26041202887	2
84.5	84.5	6.75	2.2982399643	2
84.5	84.5	7	2.23093186196	1
84.5	84.5	7.25	2.11440081438	1
84.5	84.5	7.5	1.86145528276	2
84.5	84.5	7.75	1.54671049333	1
84.5	84.5	8	1.05317844338	1
85	85	0	2.48672051728	2
85	85	0.25	2.4303772337	2
85	85	0.5	9.71671047387	1
85	85	0.75	2.43403465051	2
85	85	1	2.54587216293	2
85	85	1.25	2.79670549626	3
85	85	1.5	3.23046927424	2
85	85	1.75	3.36267681705	2
85	85	2	3.52655942497	2
85	85	2.25	3.65901145055	2
85	85	2.5	8.57809004547	1
85	85	2.75	3.88148859073	2
85	85	3	4.08638686712	2
85	85	3.25	4.44026860353	2
85	85	3.5	5.45224183236	3
85	85	3.75	9.13917330617	1
85	85	4	8.39586287468	1
85	85	4.5	6.53449234893	1
85	85	4.75	3.40808006724	1
85	85	5	2.21138753348	1
85	85	5.25	2.08996097479	1
85	85	5.5	2.03693325624	1
85	85	5.75	2.05866964601	1
85	85	6	2.09070589334	1
85	85	6.25	2.17126386085	1
85	85	6.5	2.22331609966	1
85	85	6.75	2.25251497	2
85	85	7	2.23347650846	1
85	85	7.25	2.11275104386	1
85	85	7.5	1.94411281021	1
85	85	7.75	1.59029868893	1
85	85	8	1.13303022105	1
85.5	85.5	0	2.55623047797	1
85.5	85.5	0.25	2.46530830313	2
85.5	85.5	0.5	2.39852172489	2
85.5	85.5	0.75	2.40199394711	2
85.5	85.5	1	2.50164569031	2
85.5	85.5	1.25	2.69197085023	3
85.5	85.5	1.5	3.12874610891	2
85.5	85.5	1.75	3.31769356347	2
85.5	85.5	2	3.4745645656	2
85.5	85.5	2.25	3.62713769045	2
85.5	85.5	2.5	8.67323428502	1
85.5	85.5	2.75	3.83035765025	2
85.5	85.5	3	4.04347065664	2
85.5	85.5	3.25	4.3432727641	2
85.5	85.5	3.5	4.92724773813	2
85.5	85.5	3.75	9.32946877356	1
85.5	85.5	4	8.58724036181	1
85.5	85.5	4.25	7.77840312947	1
85.5	85.5	4.5	6.82971925288	1
85.5	85.5	4.75	2.45386953059	3
85.5	85.5	5	2.23721890437	1
85.5	85.5	5.25	2.10818787518	1
85.5	85.5	5.5	2.03092903273	1
85.5	85.5	5.75	2.03425702418	1
85.5	85.5	6	2.08100625509	1
85.5	85.5	6.25	2.12963631906	1
85.5	85.5	6.5	2.2052360086	1
85.5	85.5	6.75	2.21877012374	2
85.5	85.5	7	2.22252810624	1
85.5	85.5	7.25	2.11777863929	1
85.5	85.5	7.5	1.96172938439	1
85.5	85.5	7.75	1.63437022997	1
85.5	85.5	8	1.2091852644	1
86	86	0	2.6109378204	1
86	86	0.25	2.48118259248	1
86	86	0.5	2.43021244322	2
86	86	0.75	2.36134354846	2
86	86	1	2.46312282773	2
86	86	1.25	2.59956141346	2
86	86	1.5	3.02418804018	2
86	86	1.75	3.27609033226	2
86	86	2	3.42475031386	2
86	86	2.25	3.59080242079	2
86	86	2.5	3.73006581364	2
86	86	2.75	3.81052480996	2
86	86	3	3.98603035012	2
86	86	3.25	4.25425885395	2
86	86	3.5	4.65164310873	2
86	86	3.75	9.50247974658	1
86	86	4	8.78936261961	1
86	86	4.25	8.02585095342	1
86	86	4.5	7.15844947718	1
