requested_relative_ms	sample_relative_ms	z_mm	central_radius_mm	central_crossings
51	51	4.25	2.90733547951	1
51	51	4.5	2.68867024724	1
51	51	4.75	2.24013487284	2
51.5	51.5	0	3.02402275333	1
51.5	51.5	0.25	2.99624004877	1
51.5	51.5	0.5	2.96543676309	1
51.5	51.5	0.75	2.92667443253	1
51.5	51.5	1	2.89459785404	1
51.5	51.5	1.25	2.86627057632	1
51.5	51.5	1.5	2.80904092638	2
51.5	51.5	1.75	2.80619469705	2
51.5	51.5	2	2.86302105854	1
51.5	51.5	2.25	2.90279848196	1
51.5	51.5	2.5	2.94696692096	1
51.5	51.5	2.75	2.98768059709	1
51.5	51.5	3	3.03539213501	1
51.5	51.5	3.25	3.06151734833	1
51.5	51.5	3.5	3.08940665352	1
51.5	51.5	3.75	3.07057666206	1
51.5	51.5	4	3.03819260568	1
51.5	51.5	4.25	2.91595023316	1
51.5	51.5	4.5	2.72208941598	1
51.5	51.5	4.75	2.41974808471	1
52	52	0	3.01416526011	1
52	52	0.25	2.98696206156	1
52	52	0.5	2.95788249671	1
52	52	0.75	2.92284382075	1
52	52	1	2.8930539765	1
52	52	1.25	2.86630107849	1
52	52	1.5	2.81139770633	2
52	52	1.75	2.80577278673	2
52	52	2	2.85935003963	1
52	52	2.25	2.89134662666	1
52	52	2.5	2.93188121326	1
52	52	2.75	2.97062374739	1
52	52	3	3.01625706799	1
52	52	3.25	3.04296391673	1
52	52	3.5	3.0707995502	1
52	52	3.75	3.05711809084	1
52	52	4	3.0296915148	1
52	52	4.25	2.92135995943	1
52	52	4.5	2.75067144543	1
52	52	4.75	2.46323319076	1
52.5	52.5	0	3.00744256776	1
52.5	52.5	0.25	2.97952104502	1
52.5	52.5	0.5	2.95109667975	1
52.5	52.5	0.75	2.91856722909	1
52.5	52.5	1	2.89038822333	1
52.5	52.5	1.25	2.86540198428	1
52.5	52.5	1.5	2.84639601158	1
52.5	52.5	1.75	2.80600257167	2
52.5	52.5	2	2.81081994609	2
52.5	52.5	2.25	2.88153222254	1
52.5	52.5	2.5	2.91797917453	1
52.5	52.5	2.75	2.95399901664	1
52.5	52.5	3	2.99635154459	1
52.5	52.5	3.25	3.0229890526	1
52.5	52.5	3.5	3.05014616362	1
52.5	52.5	3.75	3.04149457412	1
52.5	52.5	4	3.01835030268	1
52.5	52.5	4.25	2.92428566957	1
52.5	52.5	4.5	2.77629111649	1
52.5	52.5	4.75	2.50394545589	1
52.5	52.5	5	1.65287187541	1
53	53	0	3.00410197809	1
53	53	0.25	2.97435544484	1
53	53	0.5	2.94560651139	1
53	53	0.75	2.91442967609	1
53	53	1	2.88708859248	1
53	53	1.25	2.86367183709	1
53	53	1.5	2.84445378717	1
53	53	1.75	2.80650288026	2
53	53	2	2.80811614325	2
53	53	2.25	2.87078666196	1
53	53	2.5	2.90303837172	1
53	53	2.75	2.93640193049	1
53	53	3	2.97578506702	1
53	53	3.25	3.00245422231	1
53	53	3.5	3.0290172426	1
53	53	3.75	3.02527364191	1
53	53	4	3.00569991879	1
53	53	4.25	2.92575539137	1
53	53	4.5	2.79707473275	1
53	53	4.75	2.54526858695	1
53	53	5	1.95322423287	1
53.5	53.5	0	3.00470927865	1
53.5	53.5	0.25	2.97158706491	1
53.5	53.5	0.5	2.94121049141	1
53.5	53.5	0.75	2.90997875994	1
53.5	53.5	1	2.88228513929	1
53.5	53.5	1.25	2.85969855819	1
53.5	53.5	1.5	2.80837441039	2
53.5	53.5	1.75	2.80701426531	2
53.5	53.5	2	2.8061532361	2
53.5	53.5	2.25	2.85913533877	1
53.5	53.5	2.5	2.88797565645	1
53.5	53.5	2.75	2.91912433392	1
53.5	53.5	3	2.95604076757	1
53.5	53.5	3.25	2.9827422824	1
53.5	53.5	3.5	3.00861528394	1
53.5	53.5	3.75	3.00931935904	1
53.5	53.5	4	2.99272551198	1
53.5	53.5	4.25	2.92610507247	1
53.5	53.5	4.5	2.81177360191	1
53.5	53.5	4.75	2.58575484965	1
53.5	53.5	5	2.06875142745	1
54	54	0	3.00874142252	1
54	54	0.25	2.97033049363	1
54	54	0.5	2.93715362143	1
54	54	0.75	2.90460478749	1
54	54	1	2.87571103883	1
54	54	1.25	2.85398765182	1
54	54	1.5	2.81094487836	2
54	54	1.75	2.80735592785	2
54	54	2	2.80504031164	2
54	54	2.25	2.84768086205	1
54	54	2.5	2.87379293332	1
54	54	2.75	2.90296937881	1
54	54	3	2.93771404113	1
54	54	3.25	2.9642768745	1
54	54	3.5	2.9893661377	1
54	54	3.75	2.99392662415	1
54	54	4	2.97987386137	1
54	54	4.25	2.92548499619	1
54	54	4.75	2.62209973611	1
54	54	5	2.17783162798	1
54.5	54.5	0	3.01678240176	1
54.5	54.5	0.25	2.97210316339	1
54.5	54.5	0.5	2.93580836817	1
54.5	54.5	0.75	2.90044346408	1
54.5	54.5	1	2.86930311484	1
54.5	54.5	1.25	2.84800484303	1
54.5	54.5	1.5	2.8278421727	1
54.5	54.5	1.75	2.80762330085	2
54.5	54.5	2	2.80436894498	2
54.5	54.5	2.25	2.83682037997	1
54.5	54.5	2.5	2.8607301502	1
54.5	54.5	2.75	2.88808773501	1
54.5	54.5	3	2.92097355758	1
54.5	54.5	3.25	2.94716809683	1
54.5	54.5	3.5	2.97128374801	1
54.5	54.5	3.75	2.97897359443	1
54.5	54.5	4	2.967007111	1
54.5	54.5	4.25	2.92366915495	1
54.5	54.5	4.5	2.81745398999	1
54.5	54.5	4.75	2.67848309882	1
54.5	54.5	5	2.28020657936	2
55	55	0	3.03043275861	1
55	55	0.25	2.97867692198	1
55	55	0.5	2.93963809118	1
55	55	0.75	2.89946342874	1
55	55	1	2.86602213879	1
55	55	1.25	2.84285700118	1
55	55	1.5	2.82257145127	1
55	55	1.75	2.80826165488	2
55	55	2	2.80384125391	2
55	55	2.25	2.82664430255	1
55	55	2.5	2.84870835867	1
55	55	2.75	2.87426296618	1
55	55	3	2.90542380986	1
55	55	3.25	2.93105321033	1
55	55	3.5	2.95417127635	1
55	55	3.75	2.96437503141	1
55	55	4	2.95417943404	1
55	55	4.25	2.92052251063	1
55	55	4.5	2.82306159258	1
55	55	4.75	2.70331396214	1
55	55	5	2.41744913656	1
55	55	5.25	1.53387028354	1
55.5	55.5	0	3.05003393433	1
55.5	55.5	0.25	2.99057469056	1
55.5	55.5	0.5	2.94217909114	1
55.5	55.5	0.75	2.9028468957	1
55.5	55.5	1	2.86351210294	1
55.5	55.5	1.25	2.83668296472	1
55.5	55.5	1.5	2.81398702836	1
55.5	55.5	1.75	2.80419928638	1
55.5	55.5	2	2.80052053565	1
55.5	55.5	2.25	2.81090982402	2
55.5	55.5	2.5	2.83875191522	1
55.5	55.5	2.75	2.86212507502	1
55.5	55.5	3	2.89091822353	1
55.5	55.5	3.25	2.91534749599	1
55.5	55.5	3.5	2.93735420343	1
55.5	55.5	3.75	2.94939025292	1
55.5	55.5	4	2.9410528734	1
55.5	55.5	4.25	2.93604660094	1
55.5	55.5	4.5	2.82773501855	1
55.5	55.5	4.75	2.72515582734	1
55.5	55.5	5	2.45893352395	1
55.5	55.5	5.25	1.80201173958	2
56	56	0	3.0457090709	1
56	56	0.25	3.00716918182	1
56	56	0.5	2.95464663278	1
56	56	0.75	2.90942478978	1
56	56	1	2.86188658056	1
56	56	1.25	2.83064591489	1
56	56	1.5	2.80943710697	1
56	56	1.75	2.79774498006	1
56	56	2	2.79461639412	1
56	56	2.25	2.80293194778	2
56	56	2.5	2.82977445698	1
56	56	2.75	2.85170278463	1
56	56	3	2.87774136633	1
56	56	3.25	2.90084290217	1
56	56	3.5	2.92127788693	1
56	56	3.75	2.9458153662	1
56	56	4	2.92789345453	1
56	56	4.25	2.92290735305	1
56	56	4.5	2.83169462369	1
56	56	4.75	2.74212591487	1
56	56	5	2.49671653919	1
56	56	5.25	1.98591859835	1
56.5	56.5	0	3.0574236641	1
56.5	56.5	0.25	3.02508421456	1
56.5	56.5	0.5	2.96932044774	1
56.5	56.5	0.75	2.91952313602	1
56.5	56.5	1	2.86480315416	1
56.5	56.5	1.25	2.82827925193	1
56.5	56.5	1.5	2.80634571911	1
56.5	56.5	1.75	2.7910355969	1
56.5	56.5	2	2.78703729636	1
56.5	56.5	2.25	2.79203942947	1
56.5	56.5	2.5	2.80891744988	2
56.5	56.5	2.75	2.84077694311	1
56.5	56.5	3	2.86549482108	1
56.5	56.5	3.25	2.89281031935	1
56.5	56.5	3.5	2.90663579407	1
56.5	56.5	3.75	2.9270519069	1
56.5	56.5	4	2.91503995896	1
56.5	56.5	4.25	2.9087390042	1
56.5	56.5	4.5	2.83441314735	1
56.5	56.5	4.75	2.75946062967	1
56.5	56.5	5	2.53199434153	1
56.5	56.5	5.25	2.08655231529	1
57	57	0	3.06196959967	2
57	57	0.25	3.04254352756	1
57	57	0.5	2.98553237007	1
57	57	0.75	2.93382588543	1
57	57	1	2.87258770465	1
57	57	1.25	2.83008557154	1
57	57	1.5	2.80468888333	1
57	57	1.75	2.78442585665	1
57	57	2	2.77926162631	1
57	57	2.25	2.77976301312	1
57	57	2.5	2.79653691194	1
57	57	2.75	2.82918448971	1
57	57	3	2.85313371096	1
57	57	3.25	2.8789336184	1
57	57	3.5	2.89354539315	1
57	57	3.75	2.91045647291	1
57	57	4	2.9031863641	1
57	57	4.25	2.89502085431	1
57	57	4.5	2.8357945315	1
57	57	4.75	2.77267899147	1
57	57	5	2.56855889789	1
57	57	5.25	2.18138841442	1
57	57	5.5	0.647129305282	1
57.5	57.5	0	3.05501558897	2
57.5	57.5	0.25	3.05679673231	1
57.5	57.5	0.5	3.00271196592	1
57.5	57.5	0.75	2.95369852735	1
57.5	57.5	1	2.88602462687	1
57.5	57.5	1.25	2.8374861161	1
57.5	57.5	1.5	2.80570064758	1
57.5	57.5	1.75	2.77894820748	1
57.5	57.5	2	2.77202895047	1
57.5	57.5	2.25	2.76737962362	1
57.5	57.5	2.5	2.78368721747	1
57.5	57.5	2.75	2.80247670262	2
57.5	57.5	3	2.84040395537	1
57.5	57.5	3.25	2.86529653588	1
57.5	57.5	3.5	2.88159160735	1
57.5	57.5	3.75	2.89589709191	1
57.5	57.5	4	2.89257940469	1
57.5	57.5	4.25	2.88261462824	1
57.5	57.5	4.5	2.83641770057	1
57.5	57.5	4.75	2.78207872075	1
57.5	57.5	5	2.60537336105	1
57.5	57.5	5.25	2.27052268841	2
57.5	57.5	5.5	1.53794445224	1
58	58	0	3.02876212233	2
58	58	0.25	3.06670750317	1
58	58	0.5	3.0196932714	1
58	58	0.75	2.98051042523	1
58	58	1	2.90578197465	1
58	58	1.25	2.85243228402	1
58	58	1.5	2.81087887838	1
58	58	1.75	2.77665596491	1
58	58	2	2.76581747547	1
58	58	2.25	2.7588616662	1
58	58	2.5	2.77038289513	1
58	58	2.75	2.78740743583	1
58	58	3	2.81216757201	2
58	58	3.25	2.85033528101	1
58	58	3.5	2.86981469215	1
58	58	3.75	2.88289874616	1
58	58	4	2.88329337074	1
58	58	4.25	2.87219413187	1
58	58	4.5	2.83694989125	1
58	58	4.75	2.78708342336	1
58	58	5	2.64149148382	1
58	58	5.25	2.40108561877	1
58	58	5.5	1.76583276607	1
58.5	58.5	0	2.97910130518	2
58.5	58.5	0.25	3.06153676496	2
58.5	58.5	0.5	3.03239120389	1
58.5	58.5	0.75	3.01342256054	1
58.5	58.5	1	2.93199814844	1
58.5	58.5	1.25	2.8647763351	1
58.5	58.5	1.5	2.82080406757	1
58.5	58.5	1.75	2.78023477312	1
58.5	58.5	2	2.76153944562	1
58.5	58.5	2.25	2.75196479353	1
58.5	58.5	2.5	2.75724002288	1
58.5	58.5	2.75	2.7722805243	1
58.5	58.5	3	2.79561136901	1
58.5	58.5	3.25	2.83400228141	1
58.5	58.5	3.5	2.85694383431	1
58.5	58.5	3.75	2.87032825301	1
58.5	58.5	4	2.87482473263	1
58.5	58.5	4.25	2.86370623689	1
58.5	58.5	4.5	2.83758198284	1
58.5	58.5	4.75	2.78922776272	1
58.5	58.5	5	2.69405488867	1
58.5	58.5	5.25	2.44413127756	1
58.5	58.5	5.5	1.95867770077	1
59	59	0	2.9109483708	2
59	59	0.25	3.03066780754	2
59	59	0.5	3.0321500858	1
59	59	0.75	3.00980847134	1
59	59	1	2.96238474615	1
59	59	1.25	2.89475810572	1
59	59	1.5	2.8422810415	1
59	59	1.75	2.78954043026	1
59	59	2	2.76043953435	1
59	59	2.25	2.74616525443	1
59	59	2.5	2.7446080872	1
59	59	2.75	2.75774662575	1
59	59	3	2.77704468421	1
59	59	3.25	2.80378138879	2
59	59	3.5	2.84123820631	1
59	59	3.75	2.85665113418	1
59	59	4	2.86695497213	1
59	59	4.25	2.85659139544	1
59	59	4.5	2.84613292148	1
59	59	4.75	2.7911911009	1
59	59	5	2.71108196437	1
59	59	5.25	2.48211567224	1
59	59	5.5	2.05028880123	1
59.5	59.5	0	2.7372192257	3
59.5	59.5	0.25	2.9487223364	2
59.5	59.5	0.5	3.01021156192	1
59.5	59.5	0.75	3.02106287897	1
59.5	59.5	1	2.99244193187	1
59.5	59.5	1.25	2.92953228203	1
59.5	59.5	1.5	2.87279700046	1
59.5	59.5	1.75	2.80508380124	2
59.5	59.5	2	2.7635499367	1
59.5	59.5	2.25	2.74281014493	1
59.5	59.5	2.5	2.73215903666	1
59.5	59.5	2.75	2.7438801638	1
59.5	59.5	3	2.75732899109	1
59.5	59.5	3.25	2.78515446605	1
59.5	59.5	3.5	2.81010649164	2
59.5	59.5	3.75	2.8408831679	1
59.5	59.5	4	2.86026450117	1
59.5	59.5	4.25	2.8500401422	1
59.5	59.5	4.5	2.84100469268	1
59.5	59.5	4.75	2.79293685497	1
59.5	59.5	5	2.72659266557	1
59.5	59.5	5.25	2.51372486173	1
59.5	59.5	5.5	2.13515946274	1
59.5	59.5	5.75	1.18418486581	1
60	60	0	2.64525855669	3
60	60	0.25	2.78518810955	3
60	60	0.5	2.96398810415	1
60	60	0.75	3.01065002844	1
60	60	1	3.01330097787	1
60	60	1.25	2.96223808573	1
60	60	1.5	2.91069290244	1
60	60	1.75	2.84414900201	1
60	60	2	2.77451984765	1
60	60	2.25	2.74403518006	1
60	60	2.5	2.72058635277	1
60	60	2.75	2.73015400315	1
60	60	3	2.73698236136	1
60	60	3.25	2.76542400793	1
60	60	3.5	2.79284415379	1
60	60	3.75	2.82287205009	1
60	60	4	2.84383674323	1
60	60	4.25	2.84270134877	1
60	60	4.5	2.83660256879	1
60	60	4.75	2.79521578681	1
60	60	5	2.73485756361	1
60	60	5.25	2.5459723539	1
60	60	5.5	2.21775974404	1
60	60	5.75	1.58774058736	1
60.5	60.5	0	2.55917898563	2
60.5	60.5	0.25	2.69840275902	2
60.5	60.5	0.5	2.89462548989	2
60.5	60.5	0.75	2.97142820734	1
60.5	60.5	1	3.01775016896	1
60.5	60.5	1.25	2.98557390503	1
60.5	60.5	1.5	2.95188520567	1
60.5	60.5	1.75	2.8793697567	1
60.5	60.5	2	2.79402076928	2
60.5	60.5	2.25	2.75195408668	1
60.5	60.5	2.75	2.71774529924	1
60.5	60.5	3	2.72678472045	1
60.5	60.5	3.25	2.7454254454	1
60.5	60.5	3.5	2.77160943841	1
60.5	60.5	3.75	2.79495698639	1
60.5	60.5	4	2.82528959998	1
60.5	60.5	4.25	2.83293383075	1
60.5	60.5	4.5	2.83152226015	1
60.5	60.5	4.75	2.79694380307	1
60.5	60.5	5	2.74090373649	1
60.5	60.5	5.25	2.58087425536	1
60.5	60.5	5.5	2.2934208304	2
60.5	60.5	5.75	1.78358394896	1
61	61	0	2.48818310252	2
61	61	0.25	2.61437645127	2
61	61	0.5	2.73687645127	3
61	61	0.75	2.91053389036	1
61	61	1	2.9969571313	1
61	61	1.25	2.99292801575	1
61	61	1.5	2.98770899865	1
61	61	1.75	2.91569331044	1
61	61	2	2.84986438569	1
61	61	2.25	2.76699433414	1
61	61	2.5	2.72417171199	1
61	61	2.75	2.7085000702	1
61	61	3	2.71165296349	1
61	61	3.25	2.72532283529	1
61	61	3.5	2.75072059932	1
61	61	3.75	2.77427294975	1
61	61	4	2.80038022845	1
61	61	4.25	2.82141471446	1
61	61	4.5	2.82380795614	1
61	61	4.75	2.79818393473	1
61	61	5	2.74419279789	1
61	61	5.25	2.61676650797	1
61	61	5.5	2.39807232894	1
61	61	5.75	1.96196621512	1
61.5	61.5	0	2.44109881412	1
61.5	61.5	0.25	2.54619750737	2
61.5	61.5	0.5	2.64294430224	2
61.5	61.5	0.75	2.77986639742	2
61.5	61.5	1	2.94778528928	1
61.5	61.5	1.25	2.97909406499	1
61.5	61.5	1.5	2.98787139831	1
61.5	61.5	1.75	2.94787139831	1
61.5	61.5	2	2.88969280219	1
61.5	61.5	2.25	2.78980725256	2
61.5	61.5	2.5	2.73862085819	1
61.5	61.5	2.75	2.70490290948	1
61.5	61.5	3	2.69970774517	1
61.5	61.5	3.25	2.70519815028	1
61.5	61.5	3.5	2.73042955245	1
61.5	61.5	3.75	2.75260972303	1
61.5	61.5	4	2.78107163544	1
61.5	61.5	4.25	2.79985628363	1
61.5	61.5	4.5	2.80848555993	2
61.5	61.5	4.75	2.79796181691	1
61.5	61.5	5	2.7471600441	1
61.5	61.5	5.25	2.66238451806	1
61.5	61.5	5.5	2.43839387635	1
61.5	61.5	5.75	2.04219842916	1
61.5	61.5	6	0.871752723769	2
62	62	0	2.40911410948	2
62	62	0.25	2.4932229185	2
62	62	0.5	2.5418902959	2
62	62	0.75	2.70103263557	1
62	62	1	2.87097194264	1
62	62	1.25	2.94413967769	1
62	62	1.5	2.98244388221	1
62	62	1.75	2.97096952324	1
62	62	2	2.92713930616	1
62	62	2.25	2.86439943409	1
62	62	2.5	2.76123450953	1
62	62	2.75	2.70862256923	1
62	62	3	2.69264449543	1
62	62	3.25	2.68594939949	1
62	62	3.5	2.71022288541	1
62	62	3.75	2.72942864234	1
62	62	4	2.7610296851	1
62	62	4.25	2.7828100689	1
62	62	4.5	2.79561444219	1
62	62	5	2.74690307441	1
62	62	5.25	2.67775638916	1
62	62	5.5	2.4689765627	1
62	62	5.75	2.11768870946	1
62	62	6	1.38319435176	2
62.5	62.5	0	2.47649251086	2
62.5	62.5	0.25	2.46376281001	1
62.5	62.5	0.5	2.51941797684	2
62.5	62.5	0.75	2.61863272043	2
62.5	62.5	1	2.74435372224	1
62.5	62.5	1.25	2.8901188316	1
62.5	62.5	1.5	2.95373868895	1
62.5	62.5	1.75	2.98001800665	1
62.5	62.5	2	2.95430115317	1
62.5	62.5	2.25	2.90619880775	1
62.5	62.5	2.5	2.78758381681	2
62.5	62.5	2.75	2.72199187727	1
62.5	62.5	3	2.69320012759	1
62.5	62.5	3.25	2.6676404261	1
62.5	62.5	3.5	2.69079085414	1
62.5	62.5	3.75	2.71583213595	1
62.5	62.5	4	2.73921354621	1
62.5	62.5	4.25	2.77324399201	1
62.5	62.5	4.5	2.78023759542	1
62.5	62.5	4.75	2.7961892808	1
62.5	62.5	5	2.74486198869	1
62.5	62.5	5.25	2.68277828484	1
62.5	62.5	5.5	2.4975224213	1
62.5	62.5	5.75	2.19173290881	1
62.5	62.5	6	1.61395099811	1
63	63	0	2.58861391846	6
63	63	0.25	2.46926956878	2
63	63	0.5	2.47868135568	2
63	63	0.75	2.53640523628	3
63	63	1	2.6619397567	1
63	63	1.25	2.7720323493	2
63	63	1.5	2.9035498921	1
63	63	1.75	2.96811812238	1
63	63	2	2.96602855038	1
63	63	2.25	2.94666287874	1
63	63	2.5	2.8764254317	1
63	63	2.75	2.74781214688	1
63	63	3	2.70205468427	1
63	63	3.25	2.67112232601	1
63	63	3.5	2.67239098272	1
63	63	3.75	2.69233893886	1
63	63	4	2.71470034611	1
63	63	4.25	2.74800366915	1
63	63	4.5	2.76166038557	1
63	63	4.75	2.77554564681	1
63	63	5	2.74150718527	1
63	63	5.25	2.68182553114	1
63	63	5.5	2.52711399267	1
63	63	5.75	2.26052400278	1
63	63	6	1.77935445717	2
63.5	63.5	0	2.73403216056	4
63.5	63.5	0.25	2.52646736575	5
63.5	63.5	0.5	2.46705302918	1
63.5	63.5	0.75	2.46390803984	2
63.5	63.5	1	2.58270162663	1
63.5	63.5	1.25	2.68226985691	1
63.5	63.5	1.5	2.80116993587	2
63.5	63.5	1.75	2.93121098819	1
63.5	63.5	2	2.95846883128	1
63.5	63.5	2.25	2.97168146253	1
63.5	63.5	2.5	2.9131420169	1
63.5	63.5	2.75	2.78478243224	2
63.5	63.5	3	2.71721846636	1
63.5	63.5	3.25	2.6725429951	1
63.5	63.5	3.5	2.65662082026	1
63.5	63.5	3.75	2.67018469701	1
63.5	63.5	4	2.68815478248	1
63.5	63.5	4.25	2.72168895269	1
63.5	63.5	4.5	2.74027869628	1
63.5	63.5	4.75	2.75468683907	1
63.5	63.5	5	2.73599813971	1
63.5	63.5	5.25	2.67841195487	1
63.5	63.5	5.5	2.55815076084	1
63.5	63.5	5.75	2.32192651312	2
63.5	63.5	6	1.97943466779	1
63.5	63.5	6.25	0.145895303737	1
64	64	0	5.41118762978	2
64	64	0.25	2.64858518978	4
64	64	0.5	2.51915503891	2
64	64	0.75	2.40130322654	4
64	64	1	2.51112002242	2
64	64	1.25	2.57328348396	1
64	64	1.5	2.72410635846	1
64	64	1.75	2.86945533714	1
64	64	2	2.92916749066	1
64	64	2.25	2.97211643117	1
64	64	2.5	2.94122623928	1
64	64	2.75	2.88876168499	1
64	64	3	2.73964399875	2
64	64	3.25	2.68586026738	1
64	64	3.5	2.64589231866	1
64	64	3.75	2.65145320573	1
64	64	4	2.66005128676	1
64	64	4.25	2.69464682495	1
64	64	4.5	2.71548371195	1
64	64	4.75	2.73316502064	1
64	64	5	2.72725690098	1
64	64	5.25	2.67458741738	1
64	64	5.5	2.5925885609	1
64	64	5.75	2.39054928597	1
64	64	6	2.04839231659	1
64	64	6.25	1.14816449727	1
64.5	64.5	0	5.57433834657	2
64.5	64.5	0.25	5.52182766281	2
64.5	64.5	0.5	2.61394231796	5
64.5	64.5	0.75	2.34360067648	2
64.5	64.5	1	2.46052181135	4
64.5	64.5	1.25	2.53461088498	1
64.5	64.5	1.5	2.63486141803	1
64.5	64.5	1.75	2.75700474626	1
64.5	64.5	2	2.88054273907	1
64.5	64.5	2.25	2.94599999004	1
64.5	64.5	2.5	2.95724999004	1
64.5	64.5	2.75	2.92421762377	1
64.5	64.5	3	2.76858200031	2
64.5	64.5	3.25	2.70792998113	1
64.5	64.5	3.5	2.64358563145	1
64.5	64.5	3.75	2.63819177655	1
64.5	64.5	4	2.6320646398	1
64.5	64.5	4.25	2.6673798904	1
64.5	64.5	4.5	2.70552317336	1
64.5	64.5	4.75	2.70960099852	1
64.5	64.5	5	2.73194882578	1
64.5	64.5	5.25	2.66940618186	1
64.5	64.5	5.5	2.6035787941	1
64.5	64.5	5.75	2.41703941462	1
64.5	64.5	6	2.11342683536	1
64.5	64.5	6.25	1.48144384355	1
65	65	0.5	2.76081080974	2
65	65	0.75	2.55817589005	2
65	65	1	2.44564383877	3
65	65	1.25	2.47550755697	2
65	65	1.5	2.54121802705	1
65	65	1.75	2.67177782067	1
65	65	2	2.77924433853	1
65	65	2.25	2.89889160533	1
65	65	2.5	2.95399288465	1
65	65	2.75	2.94473407856	1
65	65	3	2.79372309168	2
65	65	3.25	2.73256522485	2
65	65	3.5	2.6528216351	1
65	65	3.75	2.63173143004	1
65	65	4	2.62775479931	1
65	65	4.25	2.64056396776	1
65	65	4.5	2.67344630855	1
65	65	4.75	2.68418724672	1
65	65	5	2.70214986579	1
65	65	5.25	2.66168078263	1
65	65	5.5	2.60247551986	1
65	65	5.75	2.44161198041	1
65	65	6	2.17341860856	1
65	65	6.25	1.64661810087	1
65.5	65.5	0.75	2.69522856794	2
65.5	65.5	1	2.48466886645	2
65.5	65.5	1.25	2.44639304147	3
65.5	65.5	1.5	2.45201670884	1
65.5	65.5	1.75	2.58408618148	1
65.5	65.5	2	2.68799109601	1
65.5	65.5	2.25	2.80523711384	2
65.5	65.5	2.5	2.92800466893	1
65.5	65.5	2.75	2.94604476205	1
65.5	65.5	3	2.93689493327	1
65.5	65.5	3.25	2.75730625923	2
65.5	65.5	3.5	2.68761632708	1
65.5	65.5	3.75	2.63292016504	1
65.5	65.5	4	2.61395349871	1
65.5	65.5	4.25	2.61480104669	1
65.5	65.5	4.5	2.64277405918	1
65.5	65.5	4.75	2.65614292911	1
65.5	65.5	5	2.67341224853	1
65.5	65.5	5.25	2.65029924214	1
65.5	65.5	5.5	2.59510115155	1
65.5	65.5	5.75	2.46732337378	1
65.5	65.5	6	2.23038040738	1
65.5	65.5	6.25	1.80338960733	2
66	66	0.75	3.21292743586	1
66	66	1	2.59069780698	2
66	66	1.25	2.48031341265	4
66	66	1.5	2.36898862633	2
66	66	1.75	2.50166180549	1
66	66	2	2.61873993118	1
66	66	2.25	2.72910110499	1
66	66	2.5	2.80697140769	2
66	66	2.75	2.92837314279	1
66	66	3	2.95560185801	1
66	66	3.25	2.78109404086	2
66	66	3.5	2.71921453828	2
66	66	3.75	2.64127743807	1
66	66	4	2.60747200687	1
66	66	4.25	2.59039311561	1
66	66	4.5	2.61369711795	1
66	66	4.75	2.62537446838	1
66	66	5	2.64552047118	1
66	66	5.25	2.63650128141	1
66	66	5.5	2.58763954111	1
66	66	5.75	2.50067207435	1
66	66	6	2.27948695438	1
66	66	6.25	1.98924026688	1
66	66	6.5	0.867499562503	2
66.5	66.5	0	6.15356358923	1
66.5	66.5	1	2.75856000247	2
66.5	66.5	1.25	2.55708432151	1
66.5	66.5	1.5	2.42550197746	3
66.5	66.5	1.75	2.43602436552	1
