time_s	time_after_contact_ms	ring_center_lab_m	all_water_top_m	coherent_top_m	coherent_top_radius_m	central_coherent_top_m	detached_water_top_m	water_samples	coherent_samples	detached_samples
0.228	81.6666667	-0.141741912633	0.00725808736721	0.00725808736721	0	0.00725808736721	nan	53456	53456	0
0.229	82.6666667	-0.143844922681	0.00715507731916	0.00715507731916	0	0.00715507731916	nan	53703	53703	0
0.23	83.6666667	-0.145955298263	0.00804470173699	0.00804470173699	0	0.00804470173699	nan	53953	53953	0
0.231	84.6666667	-0.148073028547	0.00792697145315	0.00792697145315	0	0.00792697145315	nan	54204	54204	0
0.232	85.6666667	-0.150198105857	0.0078018941433	0.0078018941433	0	0.0078018941433	nan	54451	54451	0
0.233	86.6666667	-0.152330524683	0.00766947531715	0.00766947531715	0	0.00766947531715	nan	54702	54702	0
0.234	87.6666667	-0.15447028139	0.00752971860984	0.00752971860984	0	0.00752971860984	nan	54958	54958	0
0.235	88.6666667	-0.156617377128	0.00738262287203	0.00738262287203	0	0.00738262287203	nan	55280	55280	0
0.236	89.6666667	-0.158771832112	0.00822816788833	0.00822816788833	0	0.00822816788833	nan	55532	55532	0
0.237	90.6666667	-0.16093365804	0.00806634195989	0.00806634195989	0	0.00806634195989	nan	55782	55782	0
0.238	91.6666667	-0.163102859039	0.0078971409612	0.0078971409612	0	0.0078971409612	nan	56033	56033	0
0.239	92.6666667	-0.165279435651	0.00772056434874	0.00772056434874	0	0.00772056434874	nan	56282	56282	0
